date,variant,location,percent_of_sequences,date_str
2021-12-27 00:00:00.000000,Delta,Romania,87.13,2021/12/27
2021-12-27 00:00:00.000000,Delta,Russia,54.36,2021/12/27
2021-12-27 00:00:00.000000,Delta,Slovakia,89.94,2021/12/27
2021-12-27 00:00:00.000000,Delta,Slovenia,82.34,2021/12/27
2021-12-27 00:00:00.000000,Delta,South Korea,94.03,2021/12/27
2021-12-27 00:00:00.000000,Delta,Sri Lanka,77.72,2021/12/27
2021-12-27 00:00:00.000000,Delta,Sweden,53.26,2021/12/27
2021-12-27 00:00:00.000000,Delta,Switzerland,60.43,2021/12/27
2021-12-27 00:00:00.000000,Delta,Thailand,52.34,2021/12/27
2021-12-27 00:00:00.000000,Delta,Turkey,90.29,2021/12/27
2021-12-27 00:00:00.000000,Delta,Vietnam,87.36,2021/12/27
2022-01-10 00:00:00.000000,Delta,Bosnia and Herzegovina,56.62,2022/01/10
2022-01-10 00:00:00.000000,Delta,Croatia,60.21,2022/01/10
2022-01-10 00:00:00.000000,Delta,Egypt,94.4,2022/01/10
2022-01-10 00:00:00.000000,Delta,Lithuania,94.5,2022/01/10
2022-01-10 00:00:00.000000,Delta,N/A,0.0,
2022-01-10 00:00:00.000000,Delta,New Zealand,57.2,2022/01/10
2022-01-10 00:00:00.000000,Delta,Poland,62.38,2022/01/10
2022-01-10 00:00:00.000000,Delta,Russia,77.93,2022/01/10
2022-01-10 00:00:00.000000,Delta,Slovakia,67.46,2022/01/10
2022-01-10 00:00:00.000000,Delta,South Korea,67.58,2022/01/10
2022-01-10 00:00:00.000000,Delta,Vietnam,55.03,2022/01/10
2022-01-24 00:00:00.000000,Delta,N/A,0.0,
2022-02-07 00:00:00.000000,Delta,N/A,0.0,
2020-05-11 00:00:00.000000,Eta,N/A,0.0,
2020-05-25 00:00:00.000000,Eta,N/A,0.0,
2020-06-08 00:00:00.000000,Eta,N/A,0.0,
2020-06-22 00:00:00.000000,Eta,N/A,0.0,
2020-07-06 00:00:00.000000,Eta,N/A,0.0,
2020-07-20 00:00:00.000000,Eta,N/A,0.0,
2020-08-03 00:00:00.000000,Eta,N/A,0.0,
2020-08-17 00:00:00.000000,Eta,N/A,0.0,
2020-08-31 00:00:00.000000,Eta,N/A,0.0,
2020-09-14 00:00:00.000000,Eta,N/A,0.0,
2020-09-28 00:00:00.000000,Eta,N/A,0.0,
2020-10-12 00:00:00.000000,Eta,N/A,0.0,
2020-10-26 00:00:00.000000,Eta,N/A,0.0,
2020-11-09 00:00:00.000000,Eta,N/A,0.0,
2020-11-23 00:00:00.000000,Eta,N/A,0.0,
2020-12-07 00:00:00.000000,Eta,N/A,0.0,
2020-12-21 00:00:00.000000,Eta,N/A,0.0,
2021-01-04 00:00:00.000000,Eta,N/A,0.0,
2021-01-25 00:00:00.000000,Eta,N/A,0.0,
2021-01-25 00:00:00.000000,Eta,Nigeria,49.61,2021/01/25
2021-02-08 00:00:00.000000,Eta,Benin,44.04,2021/02/08
2021-02-08 00:00:00.000000,Eta,N/A,0.0,
2021-02-08 00:00:00.000000,Eta,Nigeria,44.59,2021/02/08
2021-02-22 00:00:00.000000,Eta,N/A,0.0,
2021-02-22 00:00:00.000000,Eta,Nigeria,62.8,2021/02/22
2021-03-08 00:00:00.000000,Eta,Benin,56.2,2021/03/08
2021-03-08 00:00:00.000000,Eta,N/A,0.0,
2021-03-08 00:00:00.000000,Eta,Nigeria,35.71,2021/03/08
2021-03-22 00:00:00.000000,Eta,N/A,0.0,
2021-04-05 00:00:00.000000,Eta,Benin,46.02,2021/04/05
2021-04-05 00:00:00.000000,Eta,N/A,0.0,
2021-04-19 00:00:00.000000,Eta,N/A,0.0,
2021-05-03 00:00:00.000000,Eta,N/A,0.0,
2021-05-17 00:00:00.000000,Eta,N/A,0.0,
2021-05-31 00:00:00.000000,Eta,N/A,0.0,
2021-05-31 00:00:00.000000,Eta,Senegal,52.14,2021/05/31
2021-06-14 00:00:00.000000,Eta,N/A,0.0,
2021-06-28 00:00:00.000000,Eta,N/A,0.0,
2021-07-12 00:00:00.000000,Eta,N/A,0.0,
2021-07-26 00:00:00.000000,Eta,N/A,0.0,
2021-08-09 00:00:00.000000,Eta,N/A,0.0,
2021-08-23 00:00:00.000000,Eta,N/A,0.0,
2021-09-06 00:00:00.000000,Eta,N/A,0.0,
2021-09-20 00:00:00.000000,Eta,N/A,0.0,
2021-10-04 00:00:00.000000,Eta,N/A,0.0,
2021-10-18 00:00:00.000000,Eta,N/A,0.0,
2021-11-01 00:00:00.000000,Eta,N/A,0.0,
2021-11-15 00:00:00.000000,Eta,N/A,0.0,
2021-11-29 00:00:00.000000,Eta,N/A,0.0,
2021-12-13 00:00:00.000000,Eta,N/A,0.0,
2021-12-27 00:00:00.000000,Eta,N/A,0.0,
2022-01-10 00:00:00.000000,Eta,N/A,0.0,
2022-01-24 00:00:00.000000,Eta,N/A,0.0,
2022-02-07 00:00:00.000000,Eta,N/A,0.0,
2020-05-11 00:00:00.000000,Gamma,N/A,0.0,
2020-05-25 00:00:00.000000,Gamma,N/A,0.0,
2020-06-08 00:00:00.000000,Gamma,N/A,0.0,
2020-06-22 00:00:00.000000,Gamma,N/A,0.0,
2020-07-06 00:00:00.000000,Gamma,N/A,0.0,
2020-07-20 00:00:00.000000,Gamma,N/A,0.0,
2020-08-03 00:00:00.000000,Gamma,N/A,0.0,
2020-08-17 00:00:00.000000,Gamma,N/A,0.0,
2020-08-31 00:00:00.000000,Gamma,N/A,0.0,
2020-09-14 00:00:00.000000,Gamma,N/A,0.0,
2020-09-28 00:00:00.000000,Gamma,N/A,0.0,
2020-10-12 00:00:00.000000,Gamma,N/A,0.0,
2020-10-26 00:00:00.000000,Gamma,N/A,0.0,
2020-11-09 00:00:00.000000,Gamma,N/A,0.0,
2020-11-23 00:00:00.000000,Gamma,N/A,0.0,
2020-12-07 00:00:00.000000,Gamma,N/A,0.0,
2020-12-21 00:00:00.000000,Gamma,N/A,0.0,
2021-01-04 00:00:00.000000,Gamma,N/A,0.0,
2021-01-25 00:00:00.000000,Gamma,N/A,0.0,
2021-02-08 00:00:00.000000,Gamma,N/A,0.0,
2021-02-22 00:00:00.000000,Gamma,Brazil,53.53,2021/02/22
2021-02-22 00:00:00.000000,Gamma,N/A,0.0,
2021-03-08 00:00:00.000000,Gamma,Brazil,73.53,2021/03/08
2021-03-08 00:00:00.000000,Gamma,N/A,0.0,
2021-03-22 00:00:00.000000,Gamma,Brazil,83.81,2021/03/22
2021-03-22 00:00:00.000000,Gamma,N/A,0.0,
2021-04-05 00:00:00.000000,Gamma,Brazil,86.82,2021/04/05
2021-04-05 00:00:00.000000,Gamma,N/A,0.0,
2021-04-19 00:00:00.000000,Gamma,Brazil,91.25,2021/04/19
2021-04-19 00:00:00.000000,Gamma,N/A,0.0,
2021-04-19 00:00:00.000000,Gamma,Uruguay,52.99,2021/04/19
2021-05-03 00:00:00.000000,Gamma,Argentina,40.95,2021/05/03
2021-05-03 00:00:00.000000,Gamma,Brazil,95.06,2021/05/03
2021-05-03 00:00:00.000000,Gamma,Chile,43.89,2021/05/03
2021-05-03 00:00:00.000000,Gamma,N/A,0.0,
2021-05-03 00:00:00.000000,Gamma,Trinidad and Tobago,55.83,2021/05/03
2021-05-17 00:00:00.000000,Gamma,Argentina,53.98,2021/05/17
2021-05-17 00:00:00.000000,Gamma,Brazil,95.93,2021/05/17
2021-05-17 00:00:00.000000,Gamma,Chile,50.08,2021/05/17
2021-05-17 00:00:00.000000,Gamma,N/A,0.0,
2021-05-17 00:00:00.000000,Gamma,Trinidad and Tobago,83.54,2021/05/17
2021-05-31 00:00:00.000000,Gamma,Argentina,56.81,2021/05/31
2021-05-31 00:00:00.000000,Gamma,Brazil,94.37,2021/05/31
2021-05-31 00:00:00.000000,Gamma,Chile,62.07,2021/05/31
2021-05-31 00:00:00.000000,Gamma,N/A,0.0,
2021-06-14 00:00:00.000000,Gamma,Argentina,64.13,2021/06/14
2021-06-14 00:00:00.000000,Gamma,Brazil,94.47,2021/06/14
2021-06-14 00:00:00.000000,Gamma,Chile,66.29,2021/06/14
2021-06-14 00:00:00.000000,Gamma,Mexico,38.07,2021/06/14
2021-06-14 00:00:00.000000,Gamma,N/A,0.0,
2021-06-28 00:00:00.000000,Gamma,Argentina,66.32,2021/06/28
2021-06-28 00:00:00.000000,Gamma,Brazil,95.57,2021/06/28
2021-06-28 00:00:00.000000,Gamma,Chile,65.65,2021/06/28
2021-06-28 00:00:00.000000,Gamma,N/A,0.0,
2021-07-12 00:00:00.000000,Gamma,Argentina,70.59,2021/07/12
2021-07-12 00:00:00.000000,Gamma,Brazil,92.6,2021/07/12
2021-07-12 00:00:00.000000,Gamma,Chile,70.79,2021/07/12
2021-07-12 00:00:00.000000,Gamma,Ecuador,22.13,2021/07/12
2021-07-12 00:00:00.000000,Gamma,Luxembourg,65.15,2021/07/12
2021-07-12 00:00:00.000000,Gamma,N/A,0.0,
2021-07-26 00:00:00.000000,Gamma,Argentina,56.08,2021/07/26
2021-07-26 00:00:00.000000,Gamma,Brazil,87.61,2021/07/26
2021-07-26 00:00:00.000000,Gamma,Chile,66.2,2021/07/26
2021-07-26 00:00:00.000000,Gamma,N/A,0.0,
2021-08-09 00:00:00.000000,Gamma,Argentina,57.92,2021/08/09
2021-08-09 00:00:00.000000,Gamma,Brazil,70.07,2021/08/09
2021-08-09 00:00:00.000000,Gamma,Chile,58.43,2021/08/09
2021-08-09 00:00:00.000000,Gamma,N/A,0.0,
2021-08-09 00:00:00.000000,Gamma,Trinidad and Tobago,95.24,2021/08/09
2021-08-23 00:00:00.000000,Gamma,Argentina,54.36,2021/08/23
2021-08-23 00:00:00.000000,Gamma,Chile,46.3,2021/08/23
2021-08-23 00:00:00.000000,Gamma,N/A,0.0,
2021-08-23 00:00:00.000000,Gamma,Peru,38.21,2021/08/23
2021-08-23 00:00:00.000000,Gamma,Trinidad and Tobago,97.76,2021/08/23
2021-09-06 00:00:00.000000,Gamma,Argentina,57.27,2021/09/06
2021-09-06 00:00:00.000000,Gamma,N/A,0.0,
2021-09-06 00:00:00.000000,Gamma,Trinidad and Tobago,93.29,2021/09/06
2021-09-20 00:00:00.000000,Gamma,N/A,0.0,
2021-09-20 00:00:00.000000,Gamma,Trinidad and Tobago,82.41,2021/09/20
2021-10-04 00:00:00.000000,Gamma,N/A,0.0,
2021-10-18 00:00:00.000000,Gamma,N/A,0.0,
2021-11-01 00:00:00.000000,Gamma,N/A,0.0,
2021-11-15 00:00:00.000000,Gamma,N/A,0.0,
2021-11-29 00:00:00.000000,Gamma,N/A,0.0,
2021-12-13 00:00:00.000000,Gamma,N/A,0.0,
2021-12-27 00:00:00.000000,Gamma,N/A,0.0,
2022-01-10 00:00:00.000000,Gamma,N/A,0.0,
2022-01-24 00:00:00.000000,Gamma,N/A,0.0,
2022-02-07 00:00:00.000000,Gamma,N/A,0.0,
2020-05-11 00:00:00.000000,Iota,N/A,0.0,
2020-05-25 00:00:00.000000,Iota,N/A,0.0,
2020-06-08 00:00:00.000000,Iota,N/A,0.0,
2020-06-22 00:00:00.000000,Iota,N/A,0.0,
2020-07-06 00:00:00.000000,Iota,N/A,0.0,
2020-07-20 00:00:00.000000,Iota,N/A,0.0,
2020-08-03 00:00:00.000000,Iota,N/A,0.0,
2020-08-17 00:00:00.000000,Iota,N/A,0.0,
2020-08-31 00:00:00.000000,Iota,N/A,0.0,
2020-09-14 00:00:00.000000,Iota,N/A,0.0,
2020-09-28 00:00:00.000000,Iota,N/A,0.0,
2020-10-12 00:00:00.000000,Iota,N/A,0.0,
2020-10-26 00:00:00.000000,Iota,N/A,0.0,
2020-11-09 00:00:00.000000,Iota,N/A,0.0,
2020-11-23 00:00:00.000000,Iota,N/A,0.0,
2020-12-07 00:00:00.000000,Iota,N/A,0.0,
2020-12-21 00:00:00.000000,Iota,N/A,0.0,
2021-01-04 00:00:00.000000,Iota,N/A,0.0,
2021-01-25 00:00:00.000000,Iota,N/A,0.0,
2021-02-08 00:00:00.000000,Iota,N/A,0.0,
2021-02-22 00:00:00.000000,Iota,N/A,0.0,
2021-03-08 00:00:00.000000,Iota,N/A,0.0,
2021-03-22 00:00:00.000000,Iota,N/A,0.0,
2021-04-05 00:00:00.000000,Iota,N/A,0.0,
2021-04-19 00:00:00.000000,Iota,N/A,0.0,
2021-05-03 00:00:00.000000,Iota,N/A,0.0,
2021-05-17 00:00:00.000000,Iota,Ecuador,30.94,2021/05/17
2021-05-17 00:00:00.000000,Iota,N/A,0.0,
2021-05-31 00:00:00.000000,Iota,Ecuador,33.33,2021/05/31
2021-05-31 00:00:00.000000,Iota,N/A,0.0,
2021-06-14 00:00:00.000000,Iota,Ecuador,35.33,2021/06/14
2021-06-14 00:00:00.000000,Iota,N/A,0.0,
2021-06-28 00:00:00.000000,Iota,Ecuador,26.9,2021/06/28
2021-06-28 00:00:00.000000,Iota,N/A,0.0,
2021-07-12 00:00:00.000000,Iota,N/A,0.0,
2021-07-26 00:00:00.000000,Iota,N/A,0.0,
2021-08-09 00:00:00.000000,Iota,N/A,0.0,
2021-08-23 00:00:00.000000,Iota,N/A,0.0,
2021-09-06 00:00:00.000000,Iota,N/A,0.0,
2021-09-20 00:00:00.000000,Iota,N/A,0.0,
2021-10-04 00:00:00.000000,Iota,N/A,0.0,
2021-10-18 00:00:00.000000,Iota,N/A,0.0,
2021-11-01 00:00:00.000000,Iota,N/A,0.0,
2021-11-15 00:00:00.000000,Iota,N/A,0.0,
2021-11-29 00:00:00.000000,Iota,N/A,0.0,
2021-12-13 00:00:00.000000,Iota,N/A,0.0,
2021-12-27 00:00:00.000000,Iota,N/A,0.0,
2022-01-10 00:00:00.000000,Iota,N/A,0.0,
2022-01-24 00:00:00.000000,Iota,N/A,0.0,
2022-02-07 00:00:00.000000,Iota,N/A,0.0,
2020-05-11 00:00:00.000000,Kappa,N/A,0.0,
2020-05-25 00:00:00.000000,Kappa,N/A,0.0,
2020-06-08 00:00:00.000000,Kappa,N/A,0.0,
2020-06-22 00:00:00.000000,Kappa,N/A,0.0,
2020-07-06 00:00:00.000000,Kappa,N/A,0.0,
2020-07-20 00:00:00.000000,Kappa,N/A,0.0,
2020-08-03 00:00:00.000000,Kappa,N/A,0.0,
2020-08-17 00:00:00.000000,Kappa,N/A,0.0,
2020-08-31 00:00:00.000000,Kappa,N/A,0.0,
2020-09-14 00:00:00.000000,Kappa,N/A,0.0,
2020-09-28 00:00:00.000000,Kappa,N/A,0.0,
2020-10-12 00:00:00.000000,Kappa,N/A,0.0,
2020-10-26 00:00:00.000000,Kappa,N/A,0.0,
2020-11-09 00:00:00.000000,Kappa,N/A,0.0,
2020-11-23 00:00:00.000000,Kappa,N/A,0.0,
2020-12-07 00:00:00.000000,Kappa,N/A,0.0,
2020-12-21 00:00:00.000000,Kappa,N/A,0.0,
2021-01-04 00:00:00.000000,Kappa,N/A,0.0,
2021-01-25 00:00:00.000000,Kappa,N/A,0.0,
2021-02-08 00:00:00.000000,Kappa,N/A,0.0,
2021-02-22 00:00:00.000000,Kappa,N/A,0.0,
2021-03-08 00:00:00.000000,Kappa,N/A,0.0,
2021-03-22 00:00:00.000000,Kappa,N/A,0.0,
2021-04-05 00:00:00.000000,Kappa,India,29.28,2021/04/05
2021-04-05 00:00:00.000000,Kappa,N/A,0.0,
2021-04-19 00:00:00.000000,Kappa,N/A,0.0,
2021-05-03 00:00:00.000000,Kappa,N/A,0.0,
2021-05-17 00:00:00.000000,Kappa,N/A,0.0,
2021-05-31 00:00:00.000000,Kappa,Australia,60.19,2021/05/31
2021-05-31 00:00:00.000000,Kappa,N/A,0.0,
2021-06-14 00:00:00.000000,Kappa,N/A,0.0,
2021-06-28 00:00:00.000000,Kappa,N/A,0.0,
2021-07-12 00:00:00.000000,Kappa,N/A,0.0,
2021-07-26 00:00:00.000000,Kappa,N/A,0.0,
2021-08-09 00:00:00.000000,Kappa,N/A,0.0,
2021-08-23 00:00:00.000000,Kappa,N/A,0.0,
2021-09-06 00:00:00.000000,Kappa,N/A,0.0,
2021-09-20 00:00:00.000000,Kappa,N/A,0.0,
2021-10-04 00:00:00.000000,Kappa,N/A,0.0,
2021-10-18 00:00:00.000000,Kappa,N/A,0.0,
2021-11-01 00:00:00.000000,Kappa,N/A,0.0,
2021-11-15 00:00:00.000000,Kappa,N/A,0.0,
2021-11-29 00:00:00.000000,Kappa,N/A,0.0,
2021-12-13 00:00:00.000000,Kappa,N/A,0.0,
2021-12-27 00:00:00.000000,Kappa,N/A,0.0,
2022-01-10 00:00:00.000000,Kappa,N/A,0.0,
2022-01-24 00:00:00.000000,Kappa,N/A,0.0,
2022-02-07 00:00:00.000000,Kappa,N/A,0.0,
2020-05-11 00:00:00.000000,Lambda,N/A,0.0,
2020-05-25 00:00:00.000000,Lambda,N/A,0.0,
2020-06-08 00:00:00.000000,Lambda,N/A,0.0,
2020-06-22 00:00:00.000000,Lambda,N/A,0.0,
2020-07-06 00:00:00.000000,Lambda,N/A,0.0,
2020-07-20 00:00:00.000000,Lambda,N/A,0.0,
2020-08-03 00:00:00.000000,Lambda,N/A,0.0,
2020-08-17 00:00:00.000000,Lambda,N/A,0.0,
2020-08-31 00:00:00.000000,Lambda,N/A,0.0,
2020-09-14 00:00:00.000000,Lambda,N/A,0.0,
2020-09-28 00:00:00.000000,Lambda,N/A,0.0,
2020-10-12 00:00:00.000000,Lambda,N/A,0.0,
2020-10-26 00:00:00.000000,Lambda,N/A,0.0,
2020-11-09 00:00:00.000000,Lambda,N/A,0.0,
2020-11-23 00:00:00.000000,Lambda,N/A,0.0,
2020-12-07 00:00:00.000000,Lambda,N/A,0.0,
2020-12-21 00:00:00.000000,Lambda,N/A,0.0,
2021-01-04 00:00:00.000000,Lambda,N/A,0.0,
2021-01-25 00:00:00.000000,Lambda,N/A,0.0,
2021-02-08 00:00:00.000000,Lambda,N/A,0.0,
2021-02-22 00:00:00.000000,Lambda,N/A,0.0,
2021-03-08 00:00:00.000000,Lambda,N/A,0.0,
2021-03-08 00:00:00.000000,Lambda,Peru,62.9,2021/03/08
2021-03-22 00:00:00.000000,Lambda,N/A,0.0,
2021-03-22 00:00:00.000000,Lambda,Peru,74.81,2021/03/22
2021-04-05 00:00:00.000000,Lambda,Chile,35.34,2021/04/05
2021-04-05 00:00:00.000000,Lambda,N/A,0.0,
2021-04-05 00:00:00.000000,Lambda,Peru,70.73,2021/04/05
2021-04-19 00:00:00.000000,Lambda,Chile,39.55,2021/04/19
2021-04-19 00:00:00.000000,Lambda,N/A,0.0,
2021-04-19 00:00:00.000000,Lambda,Peru,76.47,2021/04/19
2021-05-03 00:00:00.000000,Lambda,N/A,0.0,
2021-05-03 00:00:00.000000,Lambda,Peru,82.77,2021/05/03
2021-05-17 00:00:00.000000,Lambda,N/A,0.0,
2021-05-17 00:00:00.000000,Lambda,Peru,78.18,2021/05/17
2021-05-31 00:00:00.000000,Lambda,N/A,0.0,
2021-05-31 00:00:00.000000,Lambda,Peru,73.78,2021/05/31
2021-06-14 00:00:00.000000,Lambda,N/A,0.0,
2021-06-14 00:00:00.000000,Lambda,Peru,78.01,2021/06/14
2021-06-28 00:00:00.000000,Lambda,N/A,0.0,
2021-06-28 00:00:00.000000,Lambda,Peru,72.29,2021/06/28
2021-07-12 00:00:00.000000,Lambda,N/A,0.0,
2021-07-12 00:00:00.000000,Lambda,Peru,62.96,2021/07/12
2021-07-26 00:00:00.000000,Lambda,N/A,0.0,
2021-07-26 00:00:00.000000,Lambda,Peru,54.78,2021/07/26
2021-08-09 00:00:00.000000,Lambda,N/A,0.0,
2021-08-09 00:00:00.000000,Lambda,Peru,37.2,2021/08/09
2021-08-23 00:00:00.000000,Lambda,N/A,0.0,
2021-09-06 00:00:00.000000,Lambda,N/A,0.0,
2021-09-20 00:00:00.000000,Lambda,N/A,0.0,
2021-10-04 00:00:00.000000,Lambda,N/A,0.0,
2021-10-18 00:00:00.000000,Lambda,N/A,0.0,
2021-11-01 00:00:00.000000,Lambda,N/A,0.0,
2021-11-15 00:00:00.000000,Lambda,N/A,0.0,
2021-11-29 00:00:00.000000,Lambda,N/A,0.0,
2021-12-13 00:00:00.000000,Lambda,N/A,0.0,
2021-12-27 00:00:00.000000,Lambda,N/A,0.0,
2022-01-10 00:00:00.000000,Lambda,N/A,0.0,
2022-01-24 00:00:00.000000,Lambda,N/A,0.0,
2022-02-07 00:00:00.000000,Lambda,N/A,0.0,
2020-05-11 00:00:00.000000,Mu,N/A,0.0,
2020-05-25 00:00:00.000000,Mu,N/A,0.0,
2020-06-08 00:00:00.000000,Mu,N/A,0.0,
2020-06-22 00:00:00.000000,Mu,N/A,0.0,
2020-07-06 00:00:00.000000,Mu,N/A,0.0,
2020-07-20 00:00:00.000000,Mu,N/A,0.0,
2020-08-03 00:00:00.000000,Mu,N/A,0.0,
2020-08-17 00:00:00.000000,Mu,N/A,0.0,
2020-08-31 00:00:00.000000,Mu,N/A,0.0,
2020-09-14 00:00:00.000000,Mu,N/A,0.0,
2020-09-28 00:00:00.000000,Mu,N/A,0.0,
2020-10-12 00:00:00.000000,Mu,N/A,0.0,
2020-10-26 00:00:00.000000,Mu,N/A,0.0,
2020-11-09 00:00:00.000000,Mu,N/A,0.0,
2020-11-23 00:00:00.000000,Mu,N/A,0.0,
2020-12-07 00:00:00.000000,Mu,N/A,0.0,
2020-12-21 00:00:00.000000,Mu,N/A,0.0,
2021-01-04 00:00:00.000000,Mu,N/A,0.0,
2021-01-25 00:00:00.000000,Mu,N/A,0.0,
2021-02-08 00:00:00.000000,Mu,N/A,0.0,
2021-02-22 00:00:00.000000,Mu,N/A,0.0,
2021-03-08 00:00:00.000000,Mu,N/A,0.0,
2021-03-22 00:00:00.000000,Mu,N/A,0.0,
2021-04-05 00:00:00.000000,Mu,Colombia,39.75,2021/04/05
2021-04-05 00:00:00.000000,Mu,N/A,0.0,
2021-04-19 00:00:00.000000,Mu,Colombia,36.52,2021/04/19
2021-04-19 00:00:00.000000,Mu,N/A,0.0,
2021-05-03 00:00:00.000000,Mu,Colombia,44.62,2021/05/03
2021-05-03 00:00:00.000000,Mu,N/A,0.0,
2021-05-17 00:00:00.000000,Mu,Colombia,52.09,2021/05/17
2021-05-17 00:00:00.000000,Mu,N/A,0.0,
2021-05-31 00:00:00.000000,Mu,Colombia,58.38,2021/05/31
2021-05-31 00:00:00.000000,Mu,Dominican Republic,43.56,2021/05/31
2021-05-31 00:00:00.000000,Mu,N/A,0.0,
2021-06-14 00:00:00.000000,Mu,Colombia,77.46,2021/06/14
2021-06-14 00:00:00.000000,Mu,N/A,0.0,
2021-06-28 00:00:00.000000,Mu,Colombia,78.22,2021/06/28
2021-06-28 00:00:00.000000,Mu,N/A,0.0,
2021-07-12 00:00:00.000000,Mu,Colombia,86.33,2021/07/12
2021-07-12 00:00:00.000000,Mu,N/A,0.0,
2021-07-26 00:00:00.000000,Mu,Colombia,83.84,2021/07/26
2021-07-26 00:00:00.000000,Mu,Ecuador,21.42,2021/07/26
2021-07-26 00:00:00.000000,Mu,N/A,0.0,
2021-08-09 00:00:00.000000,Mu,Colombia,79.77,2021/08/09
2021-08-09 00:00:00.000000,Mu,N/A,0.0,
2021-08-23 00:00:00.000000,Mu,Colombia,65.68,2021/08/23
2021-08-23 00:00:00.000000,Mu,N/A,0.0,
2021-09-06 00:00:00.000000,Mu,Colombia,55.29,2021/09/06
2021-09-06 00:00:00.000000,Mu,N/A,0.0,
2021-09-20 00:00:00.000000,Mu,N/A,0.0,
2021-10-04 00:00:00.000000,Mu,N/A,0.0,
2021-10-18 00:00:00.000000,Mu,N/A,0.0,
2021-11-01 00:00:00.000000,Mu,N/A,0.0,
2021-11-15 00:00:00.000000,Mu,N/A,0.0,
2021-11-29 00:00:00.000000,Mu,N/A,0.0,
2021-12-13 00:00:00.000000,Mu,N/A,0.0,
2021-12-27 00:00:00.000000,Mu,N/A,0.0,
2022-01-10 00:00:00.000000,Mu,N/A,0.0,
2022-01-24 00:00:00.000000,Mu,N/A,0.0,
2022-02-07 00:00:00.000000,Mu,N/A,0.0,
2020-05-11 00:00:00.000000,Omicron,N/A,0.0,
2020-05-25 00:00:00.000000,Omicron,N/A,0.0,
2020-06-08 00:00:00.000000,Omicron,N/A,0.0,
2020-06-22 00:00:00.000000,Omicron,N/A,0.0,
2020-07-06 00:00:00.000000,Omicron,N/A,0.0,
2020-07-20 00:00:00.000000,Omicron,N/A,0.0,
2020-08-03 00:00:00.000000,Omicron,N/A,0.0,
2020-08-17 00:00:00.000000,Omicron,N/A,0.0,
2020-08-31 00:00:00.000000,Omicron,N/A,0.0,
2020-09-14 00:00:00.000000,Omicron,N/A,0.0,
2020-09-28 00:00:00.000000,Omicron,N/A,0.0,
2020-10-12 00:00:00.000000,Omicron,N/A,0.0,
2020-10-26 00:00:00.000000,Omicron,N/A,0.0,
2020-11-09 00:00:00.000000,Omicron,N/A,0.0,
2020-11-23 00:00:00.000000,Omicron,N/A,0.0,
2020-12-07 00:00:00.000000,Omicron,N/A,0.0,
2020-12-21 00:00:00.000000,Omicron,N/A,0.0,
2021-01-04 00:00:00.000000,Omicron,N/A,0.0,
2021-01-25 00:00:00.000000,Omicron,N/A,0.0,
2021-02-08 00:00:00.000000,Omicron,N/A,0.0,
2021-02-22 00:00:00.000000,Omicron,N/A,0.0,
2021-03-08 00:00:00.000000,Omicron,N/A,0.0,
2021-03-22 00:00:00.000000,Omicron,N/A,0.0,
2021-04-05 00:00:00.000000,Omicron,N/A,0.0,
2021-04-19 00:00:00.000000,Omicron,N/A,0.0,
2021-05-03 00:00:00.000000,Omicron,N/A,0.0,
2021-05-17 00:00:00.000000,Omicron,N/A,0.0,
2021-05-31 00:00:00.000000,Omicron,N/A,0.0,
2021-06-14 00:00:00.000000,Omicron,N/A,0.0,
2021-06-28 00:00:00.000000,Omicron,N/A,0.0,
2021-07-12 00:00:00.000000,Omicron,N/A,0.0,
2021-07-26 00:00:00.000000,Omicron,N/A,0.0,
2021-08-09 00:00:00.000000,Omicron,N/A,0.0,
2021-08-23 00:00:00.000000,Omicron,N/A,0.0,
2021-09-06 00:00:00.000000,Omicron,N/A,0.0,
2021-09-20 00:00:00.000000,Omicron,N/A,0.0,
2021-10-04 00:00:00.000000,Omicron,N/A,0.0,
2021-10-18 00:00:00.000000,Omicron,N/A,0.0,
2021-11-01 00:00:00.000000,Omicron,N/A,0.0,
2021-11-15 00:00:00.000000,Omicron,N/A,0.0,
2021-11-29 00:00:00.000000,Omicron,N/A,0.0,
2021-11-29 00:00:00.000000,Omicron,South Africa,88.48,2021/11/29
2021-12-13 00:00:00.000000,Omicron,Botswana,76.53,2021/12/13
2021-12-13 00:00:00.000000,Omicron,N/A,0.0,
2021-12-13 00:00:00.000000,Omicron,Nigeria,86.71,2021/12/13
2021-12-13 00:00:00.000000,Omicron,South Africa,97.14,2021/12/13
2021-12-13 00:00:00.000000,Omicron,Zimbabwe,100.0,2021/12/13
2021-12-27 00:00:00.000000,Omicron,Australia,63.51,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Botswana,99.77,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Canada,74.74,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Chile,61.0,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Colombia,59.31,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Costa Rica,55.9,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Denmark,57.66,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Ecuador,59.43,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Greece,73.48,2021/12/27
2021-12-27 00:00:00.000000,Omicron,Ireland,60.9,2021/12/27
